,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12
10,0.013346793319680082,-15.966541,-13.73893,-12.957522,-17.657711,-12.596426,-7.5298233,-4.9379787,4.7445583,5.449166,1.7531023,-2.1623669,-27.813404,0.791015625,0.3304873,0.6174106,0.65457654,0.6812652,0.66989887,0.23855473,0.087230414,0.09308352,0.16600345,0.1718116,0.17583676,0.22171238,0.000117144875,0.0060240184,0.063442305,0.16989313,0.12294621,0.037996784,0.026628748,0.022331577,0.01644191,0.012411218,0.013368851,0.020591252
11,0.015913842586485257,27.499273,26.553316,22.24843,14.969477,13.869737,13.810972,17.392673,19.594608,11.112719,13.273251,11.493422,-7.5662565,0.61865234375,1.0,1.0,0.6356282,0.71417797,0.9825132,0.5022884,0.18870138,0.20874795,0.29814625,0.36733726,0.40846092,0.3499676,5.83567e-05,0.0026742523,0.036630426,0.13977355,0.17852603,0.16774994,0.24099359,0.21757951,0.13138911,0.102669194,0.096530825,0.123213395
12,0.03416435715334351,,,,,,,,,,,,,0.4384765625,,,,,,,,,,,,,,,,,,,,,,,,
13,0.07431905957271315,,,,,,,,,,,,,0.279296875,,,,,,,,,,,,,,,,,,,,,,,,
14,0.07966047207293618,,,,,,,,,,,,,0.1318359375,,,,,,,,,,,,,,,,,,,,,,,,
15,0.07014841231870257,,,,,,,,,,,,,0.13720703125,,,,,,,,,,,,,,,,,,,,,,,,
16,0.06467117647253218,,,,,,,,,,,,,0.14404296875,,,,,,,,,,,,,,,,,,,,,,,,
17,0.05870421447572978,,,,,,,,,,,,,0.1396484375,,,,,,,,,,,,,,,,,,,,,,,,
18,0.05627844376110213,,,,,,,,,,,,,0.142578125,,,,,,,,,,,,,,,,,,,,,,,,
19,0.05702953580997469,,,,,,,,,,,,,0.13818359375,,,,,,,,,,,,,,,,,,,,,,,,
20,0.06577914065265988,,,,,,,,,,,,,0.13623046875,,,,,,,,,,,,,,,,,,,,,,,,
21,0.07922258067791639,,,,,,,,,,,,,0.126953125,,,,,,,,,,,,,,,,,,,,,,,,
22,0.08129131866689683,,,,,,,,,,,,,0.1103515625,,,,,,,,,,,,,,,,,,,,,,,,
23,0.06071718359071315,,,,,,,,,,,,,0.10791015625,,,,,,,,,,,,,,,,,,,,,,,,
24,0.03688656114273714,,,,,,,,,,,,,0.103515625,,,,,,,,,,,,,,,,,,,,,,,,
25,0.03341416649448818,,,,,,,,,,,,,0.11669921875,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0308426745409857,,,,,,,,,,,,,0.1201171875,,,,,,,,,,,,,,,,,,,,,,,,
27,0.017265754724571893,,,,,,,,,,,,,0.10400390625,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0076030017198112825,,,,,,,,,,,,,0.09130859375,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0057722511771492015,,,,,,,,,,,,,0.07080078125,,,,,,,,,,,,,,,,,,,,,,,,
30,0.004851430202603698,,,,,,,,,,,,,0.06640625,,,,,,,,,,,,,,,,,,,,,,,,
31,0.018228149190532606,,,,,,,,,,,,,0.0869140625,,,,,,,,,,,,,,,,,,,,,,,,
32,0.047844942277214884,,,,,,,,,,,,,0.091796875,,,,,,,,,,,,,,,,,,,,,,,,
33,0.05152315576764084,,,,,,,,,,,,,0.08740234375,,,,,,,,,,,,,,,,,,,,,,,,
34,0.03505498321611237,,,,,,,,,,,,,0.07373046875,,,,,,,,,,,,,,,,,,,,,,,,
35,0.027369745491270477,,,,,,,,,,,,,0.048828125,,,,,,,,,,,,,,,,,,,,,,,,
36,0.019015036479118674,,,,,,,,,,,,,0.03466796875,,,,,,,,,,,,,,,,,,,,,,,,
37,0.014558035327218468,,,,,,,,,,,,,0.02880859375,,,,,,,,,,,,,,,,,,,,,,,,
38,0.013596372014081006,,,,,,,,,,,,,0.03369140625,,,,,,,,,,,,,,,,,,,,,,,,
39,0.014837079525734684,,,,,,,,,,,,,0.03662109375,,,,,,,,,,,,,,,,,,,,,,,,
40,0.020797490897317878,,,,,,,,,,,,,0.0419921875,,,,,,,,,,,,,,,,,,,,,,,,
41,0.040656238132030856,,,,,,,,,,,,,0.04443359375,,,,,,,,,,,,,,,,,,,,,,,,
42,0.06455728394250694,,,,,,,,,,,,,0.0478515625,,,,,,,,,,,,,,,,,,,,,,,,
43,0.06729499996802438,,,,,,,,,,,,,0.05615234375,,,,,,,,,,,,,,,,,,,,,,,,
44,0.06578014588618672,,,,,,,,,,,,,0.06689453125,,,,,,,,,,,,,,,,,,,,,,,,
45,0.05342273551412993,,,,,,,,,,,,,0.07666015625,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0421390874893008,,,,,,,,,,,,,0.08935546875,,,,,,,,,,,,,,,,,,,,,,,,
47,0.04057597924610232,,,,,,,,,,,,,0.09716796875,,,,,,,,,,,,,,,,,,,,,,,,
48,0.03900253491433624,,,,,,,,,,,,,0.107421875,,,,,,,,,,,,,,,,,,,,,,,,
49,0.03653351324755866,,,,,,,,,,,,,0.11572265625,,,,,,,,,,,,,,,,,,,,,,,,
50,0.034344219249464784,,,,,,,,,,,,,0.1162109375,,,,,,,,,,,,,,,,,,,,,,,,
51,0.03600268516278483,,,,,,,,,,,,,0.12109375,,,,,,,,,,,,,,,,,,,,,,,,
52,0.04189665039856173,,,,,,,,,,,,,0.11572265625,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0392163450878206,,,,,,,,,,,,,0.1083984375,,,,,,,,,,,,,,,,,,,,,,,,
54,0.035072032071681886,,,,,,,,,,,,,0.08837890625,,,,,,,,,,,,,,,,,,,,,,,,
55,0.022908720339779927,,,,,,,,,,,,,0.06298828125,,,,,,,,,,,,,,,,,,,,,,,,
56,0.01004668368019998,,,,,,,,,,,,,0.0419921875,,,,,,,,,,,,,,,,,,,,,,,,
57,0.009699043527397136,,,,,,,,,,,,,0.02685546875,,,,,,,,,,,,,,,,,,,,,,,,
58,0.006142438815804607,,,,,,,,,,,,,0.04248046875,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0026907217360309667,,,,,,,,,,,,,0.05322265625,,,,,,,,,,,,,,,,,,,,,,,,
60,0.0008501001248856718,,,,,,,,,,,,,0.07666015625,,,,,,,,,,,,,,,,,,,,,,,,
61,0.0003204806785497946,,,,,,,,,,,,,0.13525390625,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00033934247105703785,,,,,,,,,,,,,0.20263671875,,,,,,,,,,,,,,,,,,,,,,,,
63,0.0003376022128533645,,,,,,,,,,,,,0.21484375,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00030690801444708003,,,,,,,,,,,,,0.20166015625,,,,,,,,,,,,,,,,,,,,,,,,
65,0.001681462237631771,,,,,,,,,,,,,0.1396484375,,,,,,,,,,,,,,,,,,,,,,,,
66,0.004125985273938886,,,,,,,,,,,,,0.0732421875,,,,,,,,,,,,,,,,,,,,,,,,
67,0.013390025922327102,,,,,,,,,,,,,0.064453125,,,,,,,,,,,,,,,,,,,,,,,,
68,0.04232192324164026,,,,,,,,,,,,,0.07080078125,,,,,,,,,,,,,,,,,,,,,,,,
69,0.061576865475910195,,,,,,,,,,,,,0.0888671875,,,,,,,,,,,,,,,,,,,,,,,,
70,0.06256512140094521,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,
71,0.05844854402856952,,,,,,,,,,,,,0.10107421875,,,,,,,,,,,,,,,,,,,,,,,,
72,0.055174956273350895,,,,,,,,,,,,,0.10546875,,,,,,,,,,,,,,,,,,,,,,,,
73,0.053077444975463385,,,,,,,,,,,,,0.11181640625,,,,,,,,,,,,,,,,,,,,,,,,
74,0.05495279116877598,,,,,,,,,,,,,0.11083984375,,,,,,,,,,,,,,,,,,,,,,,,
75,0.05421087208469181,,,,,,,,,,,,,0.1103515625,,,,,,,,,,,,,,,,,,,,,,,,
76,0.05302537217172018,,,,,,,,,,,,,0.1162109375,,,,,,,,,,,,,,,,,,,,,,,,
77,0.048288245550767425,,,,,,,,,,,,,0.1318359375,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03949107266634432,,,,,,,,,,,,,0.14794921875,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03148135398813397,,,,,,,,,,,,,0.1650390625,,,,,,,,,,,,,,,,,,,,,,,,
80,0.02543873653208002,,,,,,,,,,,,,0.166015625,,,,,,,,,,,,,,,,,,,,,,,,
81,0.02105316525624496,,,,,,,,,,,,,0.14453125,,,,,,,,,,,,,,,,,,,,,,,,
82,0.016404278741779518,,,,,,,,,,,,,0.1201171875,,,,,,,,,,,,,,,,,,,,,,,,
83,0.012893346635553768,,,,,,,,,,,,,0.091796875,,,,,,,,,,,,,,,,,,,,,,,,
84,0.010515178934308813,,,,,,,,,,,,,0.06640625,,,,,,,,,,,,,,,,,,,,,,,,
85,0.008626545887251846,,,,,,,,,,,,,0.0478515625,,,,,,,,,,,,,,,,,,,,,,,,
86,0.006039263670980847,,,,,,,,,,,,,0.0322265625,,,,,,,,,,,,,,,,,,,,,,,,
87,0.004742980301477524,,,,,,,,,,,,,0.02099609375,,,,,,,,,,,,,,,,,,,,,,,,
88,0.004110415075127055,,,,,,,,,,,,,0.0166015625,,,,,,,,,,,,,,,,,,,,,,,,
89,0.003970083524386897,,,,,,,,,,,,,0.017578125,,,,,,,,,,,,,,,,,,,,,,,,
90,0.004166161807828564,,,,,,,,,,,,,0.0205078125,,,,,,,,,,,,,,,,,,,,,,,,
91,0.003727894971076892,,,,,,,,,,,,,0.02197265625,,,,,,,,,,,,,,,,,,,,,,,,
92,0.0029050552399926205,,,,,,,,,,,,,0.02197265625,,,,,,,,,,,,,,,,,,,,,,,,
93,0.0019663127087307755,,,,,,,,,,,,,0.01806640625,,,,,,,,,,,,,,,,,,,,,,,,
